cmt,correct,name,vận chuyển,giá,đóng gói,dịch vụ,mùi hương,kết cấu,độ bền,Màu sắc,,,,,,,,,,,,,,,
"Giao hàng: rất nhanh. Shipper rất rất rất có tâm luôn.
Về sản phẩm: gói hàng cẩn thận.
Tuy nhiên mình thấy mẫu mới của innisfree nên mua thử coi độ pH có thấp hơn không. Mà thử nó vẫn là pH khoảng 8 (cao). Mọi người cân nhắc nhé. Mặc dù sạch sâu nhưng sẽ làm mất lớp dầu tự nhiên trên da, rửa xong phải dưỡng ẩm ngay nếu không sẽ đổ nhiều dầu hơn đó. Mua lúc sale nên giá rẻ hơn.","Giao hàng: rất nhanh. Shipper rất rất rất có tâm luôn.
Về sản phẩm: gói hàng cẩn thận.
Tuy nhiên mình thấy mẫu mới của innisfree nên mua thử coi độ pH có thấp hơn không. Mà thử nó vẫn là pH khoảng 8 (cao). Mọi người cân nhắc nhé. Mặc dù sạch sâu nhưng sẽ làm mất lớp dầu tự nhiên trên da, rửa xong phải dưỡng ẩm ngay nếu không sẽ đổ nhiều dầu hơn đó. Mua lúc sale nên giá rẻ hơn.",Sữa rửa mặt se khít lỗ chân lông innisfree Volcanic Pore BHA Cleansing Foam 150g,1,1,1,0,0,0,1,0,,,,,,,,,,,,,,,
Thương hiệu này mình đã xài lâu năm rất ok. Nhưng trước mình mua tại shop. Nay thử trên tiki. Giá tốt hơn. Giao hàng nhanh. Ủng hộ,Thương hiệu này mình đã xài lâu năm rất ok. Nhưng trước mình mua tại shop. Nay thử trên tiki. Giá tốt hơn. Giao hàng nhanh. Ủng hộ,Sữa rửa mặt se khít lỗ chân lông innisfree Volcanic Pore BHA Cleansing Foam 150g,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,,
"Đã sữ dụng 1 tuần và cảm thấy da trắng sáng, mịn hơn thấy rỏ, do rất thích nên đã mua thêm để dành xài lâu dài , gíao hàng siêu nhanh, giá tốt , rất đáng tiền mua san pham này . Thank you Tiki .","Đã sữ dụng 1 tuần và cảm thấy da trắng sáng, mịn hơn thấy rõ, do rất thích nên đã mua thêm để dành xài lâu dài , giao hàng siêu nhanh, giá tốt , rất đáng tiền mua san pham này . Thank you Tiki .",Tinh Chất Dưỡng Trắng Da Chống Thâm Nám Melano CC Whitening Essence (20ml),0,1,0,0,0,1,0,0,,,,,,,,,,,,,,,
"Đã dùng nhiều năm, da cải thiện rõ, nám mờ đi nhiều nhưng phải thật kiên trì vì sẽ ko nhanh như những kem tẩy trắng kém chất lượng. 
Và phải nhớ dùng kem chống nắng.
Sản phẩm này rất chất lượng. Tôi đã dùng nhiều loại kể cả các dòng sp đắt tiền nhưng sau quay sang dùng loại này, giá hợp lý mà da cải thiện nhiều.
Tôi bị nám nhiều năm nên rất thấu cảnh phải tìm mua sp và đi chữa nám. Hãy tin dùng loại này đi. Tôi là ng mua hàng, đã  dùng và trải nghiệm sp, viết vào dòng để các bạn biết và cân nhắc.","Đã dùng nhiều năm, da cải thiện rõ, nám mờ đi nhiều nhưng phải thật kiên trì vì sẽ ko nhanh như những kem tẩy trắng kém chất lượng.
Và phải nhớ dùng kem chống nắng.
Sản phẩm này rất chất lượng. Tôi đã dùng nhiều loại kể cả các dòng sp đắt tiền nhưng sau quay sang dùng loại này, giá hợp lý mà da cải thiện nhiều.
Tôi bị nám nhiều năm nên rất thấu cảnh phải tìm mua sp và đi chữa nám. Hãy tin dùng loại này đi. Tôi là ng mua hàng, đã dùng và trải nghiệm sp, viết vào dòng để các bạn biết và cân nhắc.",Tinh Chất Dưỡng Trắng Da Chống Thâm Nám Melano CC Whitening Essence (20ml),0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,
Giao hàng nhanh. Sale nên giá khá mềm 284. Lần đầu dùng xịt chống nắng. Hi vọng không bị kích ứng như mấy loại đã dùng.,Giao hàng nhanh. Sale nên giá khá mềm 284. Lần đầu dùng xịt chống nắng. Hi vọng không bị kích ứng như mấy loại đã dùng.,Kem chống nắng dạng xịt dưỡng da bảo vệ hoàn hảo Anessa Perfect UV Sunscreen Skincare Spray SPF 50+ PA++++ 60g,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,,
"giao hàng nhanh trong mùa dịch, loại này xài mấy năm rồi, da giảm mụn và khá sạch nhưng không bị kin kít nha, chất lượng okie trong tầm giá.","giao hàng nhanh trong mùa dịch, loại này xài mấy năm rồi, da giảm mụn và khá sạch nhưng không bị kin kít nha, chất lượng okie trong tầm giá.",Sữa rửa mặt cho da mụn POND'S tích hợp công nghệ micro foam ngừa mụn sạch sâu sáng da 100g,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,,
"Giao hàng nhanh, chất lượng cũng được, phù hợp với giá cả. Canh tới Đợt km chai tẩy trang nhưng lúc mua lại không trúng đợt, hơi buồn tí.","Giao hàng nhanh, chất lượng cũng được, phù hợp với giá cả. Canh tới Đợt km chai tẩy trang nhưng lúc mua lại không trúng đợt, hơi buồn tí.",Bộ đôi Sữa rửa mặt tạo bọt Collagen cho da Khô - Sạch Sâu SENKA PERFECT WHIP COLLAGEN IN 120g,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,,
"Cảm giác cầm kg chắc tay, không đanh. Hộp bên trong trầy xước rat nhiều. Nắp kem đọng nước!!??  ","Cảm giác cầm ko chắc tay, không đanh. Hộp bên trong trầy xước rat nhiều. Nắp kem đọng nước!!??",Kem Dưỡng Da OLAY WHIPS Chống Nắng SPF30 Regenerist,0,1,1,0,0,0,0,0,,,,,,,,,,,,,,,
mình bị viem da tiếp bã nhờn da mặt đỏ ửng bị bong tróc rất nhiều mới đi khám và mua thuốc trên bv da liễu về dùng nhưng không ra gì bệnh càng nặng hơn vô tình ngồi lướt tiki thì thấy sản phẩm này có bạn bình luận bị như mình mua về bôi cũng thấy đỡ lên mình cũng mua thử xem sao vì giá cũng rẻ nhưng khi mình sử thì kết quả trên cả tuyệt vời mình đỡ hẳn luôn  thuốc rất tốt giá cả phải chăng,mình bị viêm da tiết bã nhờn da mặt đỏ ửng bị bong tróc rất nhiều mới đi khám và mua thuốc trên bv da liễu về dùng nhưng không ra gì bệnh càng nặng hơn vô tình ngồi lướt tiki thì thấy sản phẩm này có bạn bình luận bị như mình mua về bôi cũng thấy đỡ lên mình cũng mua thử xem sao vì giá cũng rẻ nhưng khi mình sử thì kết quả trên cả tuyệt vời mình đỡ hẳn luôn thuốc rất tốt giá cả phải chăng,"Kem bôi da nano bạc Gel PlasmaKare No5 (PlasmaKare số 5), thuốc bôi ngoài da kháng nấm, khoáng khuẩn, virus...chống viêm, giảm ngứa, tái tạo da, chuyên sâu cho bệnh trên da",0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,
"Tệ ko chống đc nắng ko nên mua phí tiền bôi xong chạy xe tối về đỏ 2 mu tay, con e chửi ngu mua kcn sao ko bảo nó thế là nó đưa cho loại gì của nhật đúng thực sự chống nắng, đi nắng về ko còn bị đỏ rát da, bạn nào có ý định mua nên câng nhắc, mình mua đc khá lâu rồi dung 3-4 lần ko thấy có tác dụng nên vứt tronh ngăn kéo nay dọn phòng thấy nó nên nhớ ra phải đánh giá 1 sao","Tệ ko chống đc nắng ko nên mua phí tiền bôi xong chạy xe tối về đỏ 2 mu tay, con e chửi ngu mua kcn sao ko bảo nó thế là nó đưa cho loại gì của nhật đúng thực sự chống nắng, đi nắng về ko còn bị đỏ rát da, bạn nào có ý định mua nên cân nhắc, mình mua đc khá lâu rồi dung 3-4 lần ko thấy có tác dụng nên vứt trong ngăn kéo nay dọn phòng thấy nó nên nhớ ra phải đánh giá 1 sao",BIORE ESSENCE CHỐNG NẮNG MÀNG NƯỚC DƯỠNG ẨM,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,
to quá trời quá đất luôn dùng toàn thân có mà mướt mải giá lại rất hời luôn mua uy tín hy vọng sẽ có hiệu quả tốt ạ sẽ ủng hộ shop dài dài ạ,to quá trời quá đất luôn dùng toàn thân có mà mướt mải giá lại rất hời luôn mua uy tín hy vọng sẽ có hiệu quả tốt ạ sẽ ủng hộ shop dài dài ạ,BIORE ESSENCE CHỐNG NẮNG MÀNG NƯỚC DƯỠNG ẨM,0,1,0,0,0,1,0,0,,,,,,,,,,,,,,,
"Giao nhanh 2h! Mua sale được giá ổn, đóng gói kĩ càng, shipper thân thiện. Hài lòng.","Giao nhanh 2h! Mua sale được giá ổn, đóng gói kĩ càng, shipper thân thiện. Hài lòng.",Gel Chống Nắng Cho Da Nhạy Cảm Sunplay Skin Aqua Mild Care Gel SPF50+ PA+++ (25g),1,1,1,0,0,0,0,0,,,,,,,,,,,,,,,
"Chuốt mi siêu đỉnh còn ko lem ko vón cục, chân aia cuộc đời tui đây rùi hihiiii. Trung thành sp nayd lun","Chuốt mi siêu đỉnh còn ko lem ko vón cục, chân aia cuộc đời tui đây rùi hihiiii. Trung thành sp này lun","Mascara Chuốt Mi Siêu Dài Và Cong Mi Tự Nhiên, Chống Trôi Hiệu Quả Romand Han All Fix Mascara 7g",0,0,0,0,0,1,1,0,,,,,,,,,,,,,,,
"Mascara nhanh khô lắm nha, không dễ bị lem. Dùng tẩy trang chuyên dụng là ok nhé","Mascara nhanh khô lắm nha, không dễ bị lem. Dùng tẩy trang chuyên dụng là ok nhé","Mascara Chuốt Mi Siêu Dài Và Cong Mi Tự Nhiên, Chống Trôi Hiệu Quả Romand Han All Fix Mascara 7g",0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,
"Date xa, lâu trôi tẩy trang siêu khó lun😭 😭😭","Date xa, lâu trôi tẩy trang siêu khó lun😭 😭😭","Mascara Chuốt Mi Siêu Dài Và Cong Mi Tự Nhiên, Chống Trôi Hiệu Quả Romand Han All Fix Mascara 7g",0,0,0,1,0,0,1,0,,,,,,,,,,,,,,,
"Mình dùng thử rồi dùng khá là oke Lâu trôi, giữ mi cong tầm 3 - 4 tiếng","Mình dùng thử rồi dùng khá là oke Lâu trôi, giữ mi cong tầm 3 - 4 tiếng","Mascara Chuốt Mi Siêu Dài Và Cong Mi Tự Nhiên, Chống Trôi Hiệu Quả Romand Han All Fix Mascara 7g",0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,
"bền lâu , lâu trôi","bền lâu , lâu trôi","Mascara Chuốt Mi Siêu Dài Và Cong Mi Tự Nhiên, Chống Trôi Hiệu Quả Romand Han All Fix Mascara 7g",0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,
"Ảnh mang tính chất nhận xu Mascara dùng ổn, giá phải chăng, lâu trôi","Ảnh mang tính chất nhận xu Mascara dùng ổn, giá phải chăng, lâu trôi","Mascara Chuốt Mi Siêu Dài Và Cong Mi Tự Nhiên, Chống Trôi Hiệu Quả Romand Han All Fix Mascara 7g",0,1,0,0,0,0,1,0,,,,,,,,,,,,,,,
bao bì đẹp cầm chắc tay đầu chuốt sử dụng rất dễ nhưng dễ bị lem mặc dù mình không phải mí dầu,bao bì đẹp cầm chắc tay đầu chuốt sử dụng rất dễ nhưng dễ bị lem mặc dù mình không phải mí dầu,"Mascara Chuốt Mi Siêu Dài Và Cong Mi Tự Nhiên, Chống Trôi Hiệu Quả Romand Han All Fix Mascara 7g",0,0,1,0,1,1,1,0,,,,,,,,,,,,,,,
"Chuốt mi dài lắm nha, không bị vón với lem như loại cũ mình dùng","Chuốt mi dài lắm nha, không bị vón với lem như loại cũ mình dùng","Mascara Chuốt Mi Siêu Dài Và Cong Mi Tự Nhiên, Chống Trôi Hiệu Quả Romand Han All Fix Mascara 7g",0,0,0,0,0,1,1,0,,,,,,,,,,,,,,,
"Hình ảnh mang tính chất nhận xu, phù hợp giá tiền k lem dùng rất ổn bám khá chắc vào mi","Hình ảnh mang tính chất nhận xu, phù hợp giá tiền k lem dùng rất ổn bám khá chắc vào mi","Mascara Chuốt Mi Siêu Dài Và Cong Mi Tự Nhiên, Chống Trôi Hiệu Quả Romand Han All Fix Mascara 7g",0,1,0,0,0,0,1,0,,,,,,,,,,,,,,,
"Tơi mi, hơi nặng mi, lâu trôi bền màu. Dùng rất thích. Bao bì đẹp","Tơi mi, hơi nặng mi, lâu trôi bền màu. Dùng rất thích. Bao bì đẹp","Mascara Chuốt Mi Siêu Dài Và Cong Mi Tự Nhiên, Chống Trôi Hiệu Quả Romand Han All Fix Mascara 7g",0,0,1,0,0,0,1,0,,,,,,,,,,,,,,,
"Bút kẻ thích, mướt, giao hàng nhanh, mascara nhanh khô, bám chắc.","Bút kẻ thích, mướt, giao hàng nhanh, mascara nhanh khô, bám chắc.","Mascara Chuốt Mi Siêu Dài Và Cong Mi Tự Nhiên, Chống Trôi Hiệu Quả Romand Han All Fix Mascara 7g",1,0,0,0,0,1,1,0,,,,,,,,,,,,,,,
"Ảnh minh hoạ, mascara dùng sợi mạnh lên mắt khá tự nhiên, nhưng nên phủ thêm chút phấn nếu ko da dầu cuối ngày vẫn sẽ bị lem nhẹ nha","Ảnh minh hoạ, mascara dùng sợi mạnh lên mắt khá tự nhiên, nhưng nên phủ thêm chút phấn nếu ko da dầu cuối ngày vẫn sẽ bị lem nhẹ nha","Mascara Chuốt Mi Siêu Dài Và Cong Mi Tự Nhiên, Chống Trôi Hiệu Quả Romand Han All Fix Mascara 7g",0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,
"lâu trôi, bền màu","lâu trôi, bền màu","Mascara Chuốt Mi Siêu Dài Và Cong Mi Tự Nhiên, Chống Trôi Hiệu Quả Romand Han All Fix Mascara 7g",0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,
"Cong vút, xinh lắm . Mà nhanh khô nên không bị lem nhem đâu, nhanh khô nên dễ bết , nên dưỡng dầu dừa trc khi chuốt lên sẽ đẹp xỉuuuuuu","Cong vút, xinh lắm . Mà nhanh khô nên không bị lem nhem đâu, nhanh khô nên dễ bết , nên dưỡng dầu dừa trước khi chuốt lên sẽ đẹp xỉuuuuuu","Mascara Chuốt Mi Siêu Dài Và Cong Mi Tự Nhiên, Chống Trôi Hiệu Quả Romand Han All Fix Mascara 7g",0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,
"Mình chuốt thì cũng cong, nhưng ko giữ được lâu ấy hic. Nhưng k thấy bị lem sau 1 ngày khá ổn","Mình chuốt thì cũng cong, nhưng ko giữ được lâu ấy hic. Nhưng k thấy bị lem sau 1 ngày khá ổn","Mascara Chuốt Mi Siêu Dài Và Cong Mi Tự Nhiên, Chống Trôi Hiệu Quả Romand Han All Fix Mascara 7g",0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,
"Kem nền mỏng nhẹ nhưng che phủ tốt, kiềm dầu cực tốt nhé. Sau vài tiếng sử dụng không bị xuống tông và hoàn toàn k đổ dầu luôn","Kem nền mỏng nhẹ nhưng che phủ tốt, kiềm dầu cực tốt nhé. Sau vài tiếng sử dụng không bị xuống tông và hoàn toàn k đổ dầu luôn",Kem Nền make up giữ ẩm BB Cream Moisturing Lameila beauty_store,0,0,0,0,0,1,1,0,,,,,,,,,,,,,,,
"Kem nền đỉnh nhất mình từng dùng,mình mang theo đi du lịch,makeup từ sáng sớm mà đến 10-11h tối về tới nhà lớp nền vẫn đẹp,k bị đổ dầu hay xuống tone nhìu, b nào da đẹp ít khuyết điểm thì e này sẽ là chân ái...","Kem nền đỉnh nhất mình từng dùng,mình mang theo đi du lịch,makeup từ sáng sớm mà đến 10-11h tối về tới nhà lớp nền vẫn đẹp,k bị đổ dầu hay xuống tone nhìu, b nào da đẹp ít khuyết điểm thì e này sẽ là chân ái...",Kem Nền make up giữ ẩm BB Cream Moisturing Lameila beauty_store,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,
"May quá mua đúng tông da, bám chặt thật, ko dùng nước tẩy trang ko sạch ấy, mà tán nhanh ko khô nhé lấy ít một thôi, mai kia sale mua 1 lọ tặng mẹ để mẹ đi ăn cưới mẹ dùng","May quá mua đúng tông da, bám chặt thật, ko dùng nước tẩy trang ko sạch ấy, mà tán nhanh ko khô nhé lấy ít một thôi, mai kia sale mua 1 lọ tặng mẹ để mẹ đi ăn cưới mẹ dùng",Kem Nền make up giữ ẩm BB Cream Moisturing Lameila beauty_store,0,0,0,1,0,0,1,0,,,,,,,,,,,,,,,
Mực ra đều. Phù hợp cho mấy bạn mua về tập kẻ hàng ngày. Đầu bút vẽ mảnh cũng ổn. Vẽ lên ko lem nhưng dễ dàng chùi bằng tay nhe mng. Còn giữ khô thoáng thì ổn áp nè,Mực ra đều. Phù hợp cho mấy bạn mua về tập kẻ hàng ngày. Đầu bút vẽ mảnh cũng ổn. Vẽ lên ko lem nhưng dễ dàng chùi bằng tay nhe mng. Còn giữ khô thoáng thì ổn áp nè,Bút Kẻ Mắt GOGO TALES Sắc Nét Không Trôi Fine Make Up Eyeliner Nội Địa Trung Chính Hãng,0,0,0,0,0,1,1,0,,,,,,,,,,,,,,,
"shop rất có tâm, nhắn tin báo đã gửi đơn hàng đi, gói hàng cẩn thận, bọc chống sóc kĩ càng dù mình đặt có lọ kem chống nắng với eyeliner nhỏ thôi. eyeliner khô nhanh, test thử thấy có vẻ lâu trôi, chưa thử đi ra đường cả ngày nên không biết, nhưng nói chung ổn.","shop rất có tâm, nhắn tin báo đã gửi đơn hàng đi, gói hàng cẩn thận, bọc chống sóc kĩ càng dù mình đặt có lọ kem chống nắng với eyeliner nhỏ thôi. eyeliner khô nhanh, test thử thấy có vẻ lâu trôi, chưa thử đi ra đường cả ngày nên không biết, nhưng nói chung ổn.",Bút Kẻ Mắt GOGO TALES Sắc Nét Không Trôi Fine Make Up Eyeliner Nội Địa Trung Chính Hãng,0,0,1,1,0,0,1,0,,,,,,,,,,,,,,,
phấn phủ kiềm dầu,phấn phủ kiềm dầu,Bút Kẻ Mắt GOGO TALES Sắc Nét Không Trôi Fine Make Up Eyeliner Nội Địa Trung Chính Hãng,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,
Bút dễ vẽ. Nét thanh mảnh vẽ ko bị lem nhiều và nhanh khô. Chống nước ạ.,Bút dễ vẽ. Nét thanh mảnh vẽ ko bị lem nhiều và nhanh khô. Chống nước ạ.,Bút Kẻ Mắt GOGO TALES Sắc Nét Không Trôi Fine Make Up Eyeliner Nội Địa Trung Chính Hãng,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,
"Xài ổn áp, có bảng màu mắt xinh xỉu có thêm tone má hồng duới nữa, bám màu cũng lâu lắm à nha","Xài ổn áp, có bảng màu mắt xinh xỉu có thêm tone má hồng dưới nữa, bám màu cũng lâu lắm à nha",Bút Kẻ Mắt GOGO TALES Sắc Nét Không Trôi Fine Make Up Eyeliner Nội Địa Trung Chính Hãng,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,
"Sp tốt, đáng tiền nha độ bám ko quá cao phù hợp cho các bạn ms tập makeup","Sp tốt, đáng tiền nha độ bám ko quá cao phù hợp cho các bạn mới tập makeup",Bút Kẻ Mắt GOGO TALES Sắc Nét Không Trôi Fine Make Up Eyeliner Nội Địa Trung Chính Hãng,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,
"Màu nâu Mực ra đều, nhanh khô, không lem Sản phẩm đóng gói kỹ Ok","Màu nâu Mực ra đều, nhanh khô, không lem Sản phẩm đóng gói kỹ Ok",Bút Kẻ Mắt GOGO TALES Sắc Nét Không Trôi Fine Make Up Eyeliner Nội Địa Trung Chính Hãng,0,0,1,0,0,0,1,1,,,,,,,,,,,,,,,
"packaging đẹp, đầu mảnh dễ đi nét nhma nhanh trôi quáaa, mình mới quẹt ngang tí là trôi hết rùi í","packaging đẹp, đầu mảnh dễ đi nét nhma nhanh trôi quáaa, mình mới quẹt ngang tí là trôi hết rồi í",Bút Kẻ Mắt GOGO TALES Sắc Nét Không Trôi Fine Make Up Eyeliner Nội Địa Trung Chính Hãng,0,0,1,0,0,0,1,0,,,,,,,,,,,,,,,
"Ko lem ko trôi, nét vẽ mảnh. Rất đẹp. Giới thiệu bạn bè rất thik và đã đặt liền thêm 4 cây.","Ko lem ko trôi, nét vẽ mảnh. Rất đẹp. Giới thiệu bạn bè rất thik và đã đặt liền thêm 4 cây.",Bút Kẻ Mắt GOGO TALES Sắc Nét Không Trôi Fine Make Up Eyeliner Nội Địa Trung Chính Hãng,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,
